Id,SalePrice
1461,124134.72216710438
1462,153661.60689501427
1463,179768.53408125296
1464,185392.76332377482
1465,195079.3301032446
1466,183246.22224844177
1467,171477.09883363705
1468,175702.9452819233
1469,184073.4473070975
1470,129424.91649045591
1471,204532.55349126153
1472,101288.503330818
1473,104906.20655688892
1474,153368.04625158268
1475,125530.67439826312
1476,342149.32252291165
1477,249408.57670335646
1478,298234.75941466127
1479,300930.223385356
1480,392260.32388049515
1481,300961.3553563008
1482,209277.95329752952
1483,187338.57783024706
1484,175684.04100568322
1485,178869.4703517124
1486,199513.06447513998
1487,298723.40777035686
1488,239152.41824202784
1489,198984.8046609108
1490,219340.53273056055
1491,198175.4410995077
1492,104301.374532014
1493,180592.49164567096
1494,282574.13218917046
1495,279425.3778426071
1496,229763.85641316004
1497,182811.55525663143
1498,162749.60639213282
1499,161018.90643158686
1500,162103.36860609302
1501,168996.3022930371
1502,165909.4779769108
1503,256753.79651089112
1504,221759.7366656179
1505,218447.09923138915
1506,179646.77252826118
1507,238864.12554590768
1508,191655.90721692375
1509,158517.706393668
1510,146991.22985889905
1511,148329.93452319366
1512,170275.1069236175
1513,150983.07633233696
1514,151753.3762665803
1515,180434.39890628026
1516,153421.14875101758
1517,150349.25382116527
1518,141724.72769946378
1519,220653.48682222675
1520,139272.67459877793
1521,141111.6066702625
1522,162452.5461375806
1523,121665.53560239365
1524,120296.78878878203
1525,127373.9280399545
1526,126407.70144493184
1527,110986.16721077247
1528,124942.34764046638
1529,140654.32179434967
1530,164596.2691236971
1531,136114.95392086383
1532,103495.85969259826
1533,140768.24279285225
1534,119175.87061508806
1535,151628.97292922597
1536,120800.49562819289
1537,101128.21813018143
1538,143871.757279054
1539,183487.16683153767
1540,125095.96560959518
1541,139363.29846244122
1542,138753.00437146425
1543,169334.78846198652
1544,89890.95536420579
1545,106751.3956404821
1546,122518.53715409322
1547,136636.9836945764
1548,126210.1098614274
1549,113158.8709397486
1550,137777.31926648412
1551,121943.57009849868
1552,144846.2733643456
1553,134583.57978972883
1554,115260.27972692983
1555,169493.72344704406
1556,101669.26914840307
1557,117904.60545732755
1558,104984.84276133706
1559,117011.26818185479
1560,140363.74951287423
1561,144362.89779683313
1562,126677.14191412962
1563,122835.20795686783
1564,162932.80815537428
1565,154458.65027331444
1566,206157.54377711553
1567,94908.72807307025
1568,214102.8227153793
1569,155850.29979892992
1570,138209.59959212484
1571,128262.02384260754
1572,144083.52203400887
1573,223751.37466934742
1574,136643.98678483526
1575,199186.11392436322
1576,225392.8261906281
1577,193343.99642022047
1578,146984.19531013793
1579,142801.1695092664
1580,192811.8814235026
1581,139922.99687022256
1582,126176.32253420401
1583,311104.2091430529
1584,234322.62614108608
1585,146873.99787264018
1586,91720.41423031602
1587,112029.81331660919
1588,142553.88420072707
1589,108538.94692341851
1590,134563.10915268643
1591,103790.61337175929
1592,131104.51282466567
1593,119530.00902304523
1594,127563.0152115603
1595,131078.52111536195
1596,197733.0488288203
1597,168113.23693484146
1598,179599.65053418433
1599,165423.37013824238
1600,176544.58499492105
1601,87322.94919512872
1602,115204.14460926382
1603,103879.7613737873
1604,263869.0424352892
1605,239986.6997231673
1606,161806.3622911747
1607,164695.09902013768
1608,212095.6872146379
1609,188793.46757172837
1610,161882.09285424653
1611,146769.75652712083
1612,189212.34780157596
1613,178955.94757887986
1614,120232.7469853882
1615,95017.1414578474
1616,90699.96992285374
1617,99534.38620158995
1618,122718.47277477923
1619,136261.70527073013
1620,179482.1616563305
1621,139564.37203571573
1622,142132.94600100236
1623,255896.9312191106
1624,219127.47204621503
1625,127180.24766950862
1626,168089.593181492
1627,185779.32975165578
1628,258972.46439035222
1629,172251.763374843
1630,286966.269068225
1631,199123.25701846645
1632,228374.94859257236
1633,170360.8152396022
1634,186436.32425279132
1635,181347.24906429075
1636,170025.72985129018
1637,182487.4195257176
1638,195449.39425351273
1639,182453.0883362303
1640,229313.2338540276
1641,177592.75334053906
1642,217302.56513877516
1643,217498.96586783184
1644,216456.55633517203
1645,185263.6723432878
1646,156040.85775269946
1647,161925.53340680306
1648,141516.13749793844
1649,137751.0367014604
1650,124169.31747172216
1651,123372.6780043809
1652,101065.17680846204
1653,100958.2707912612
1654,155429.79418736044
1655,149005.32615459024
1656,152262.95107644144
1657,154661.03699029615
1658,156895.04181974306
1659,128306.96926929044
1660,150645.22741247734
1661,377449.69836219226
1662,320260.12817584246
1663,363028.4180419984
1664,387264.34657486074
1665,306697.03649612115
1666,316172.32140840427
1667,324845.6467560136
1668,327041.11469736113
1669,286975.5349902755
1670,322972.37050941895
1671,264656.94353372435
1672,375129.8060389627
1673,284625.6265026823
1674,248278.25303416478
1675,195581.18962672434
1676,195861.17834900707
1677,207509.61333646614
1678,384951.7829767227
1679,364054.8007171459
1680,299747.6031382657
1681,241097.40008674978
1682,304587.42437872256
1683,196561.13509676256
1684,185010.6065502195
1685,182268.46503145865
1686,182946.20546846584
1687,174471.58522659956
1688,196580.19148877863
1689,197782.59164196523
1690,192828.44480496214
1691,183477.20421510597
1692,246056.98488200203
1693,173628.58480669936
1694,181329.01053956355
1695,169847.27678637713
1696,260634.37126864356
1697,165811.78324413984
1698,317516.67367235443
1699,311462.12213714956
1700,239064.80225505665
1701,257773.96979023193
1702,251484.5589418679
1703,255421.57858714776
1704,278255.7386946274
1705,230638.38442628205
1706,368120.09564767964
1707,208605.83290939665
1708,205390.66957934265
1709,257246.65952294457
1710,223198.27647571103
1711,256216.9204378049
1712,256045.0803771846
1713,265537.0658603225
1714,217676.15978530317
1715,197010.81976947584
1716,176469.66624989215
1717,165349.95566573692
1718,132671.33379674025
1719,205606.40484100286
1720,237613.2901523724
1721,165544.47982338522
1722,126672.20713782578
1723,158441.11762687276
1724,215378.83926427222
1725,225810.44525564075
1726,188628.92879717812
1727,181535.32129385127
1728,190801.05922437404
1729,163595.99975661543
1730,147920.986064779
1731,126233.09799517012
1732,129392.17038726767
1733,126375.75124198926
1734,131858.6233840535
1735,132705.95090385928
1736,123333.51882326137
1737,259028.4803040673
1738,211061.80356853886
1739,251184.00569275575
1740,222502.79739815125
1741,183803.43178161717
1742,168056.75878459963
1743,172423.49962998746
1744,253101.6154098077
1745,201673.0800204959
1746,192308.6961544215
1747,198570.15220388805
1748,203478.9600337542
1749,162455.3280095323
1750,141767.00785159032
1751,210606.20795514583
1752,123831.9949580506
1753,153078.76318817105
1754,193790.9548438139
1755,166071.31163222657
1756,124806.80841159153
1757,120834.31842319497
1758,152093.0690132575
1759,162988.7779645258
1760,163221.04513612136
1761,152356.00982476896
1762,173318.46510635424
1763,166011.52891838623
1764,122819.93920331518
1765,163288.5086009516
1766,172369.37110688153
1767,195368.38425243951
1768,141822.90251452968
1769,164488.3513615755
1770,140609.15657173243
1771,134567.8987675278
1772,138941.2078455624
1773,138857.6493839984
1774,151362.8311701379
1775,134350.17229986118
1776,117678.32092631517
1777,114655.45611658708
1778,131205.0720206159
1779,122474.60809026871
1780,165529.32600316685
1781,131920.30559350149
1782,107918.6886037487
1783,135559.10444097765
1784,109804.2318767824
1785,121229.65928185124
1786,152662.78199046676
1787,160695.09308783713
1788,81562.35955089917
1789,105163.19306115546
1790,101440.57936109853
1791,172783.80793321316
1792,148464.75493856054
1793,145801.53822488457
1794,134687.67644069795
1795,133559.49642451585
1796,125284.67498590879
1797,118057.74661314303
1798,129140.79725389698
1799,111009.56701556165
1800,129625.31914854175
1801,134576.41121990074
1802,136663.0247798515
1803,155839.39891055576
1804,140690.60784381526
1805,138388.85426198106
1806,120546.65383490163
1807,134226.6670767471
1808,119644.11660348992
1809,121263.43182107309
1810,138998.8808545325
1811,113425.41843770984
1812,107808.86246178723
1813,121027.8106301575
1814,103842.99159539834
1815,80467.77873177026
1816,104981.44482996147
1817,136601.52522829728
1818,142972.74937073595
1819,119958.08748051553
1820,88447.89532903311
1821,118036.63205067841
1822,146450.73913111706
1823,81403.48607086772
1824,131332.90876421664
1825,132641.42767434695
1826,109231.02238251141
1827,110896.56127017408
1828,132483.97229803735
1829,117026.21786580082
1830,137033.08194864422
1831,145086.89146118084
1832,123141.50573370319
1833,142470.04275844863
1834,125908.4576864827
1835,139086.2495109604
1836,128722.91126300932
1837,99058.46747673085
1838,126381.70940661796
1839,101679.97973499451
1840,141151.72077799027
1841,136749.57511160203
1842,100438.18062239158
1843,144355.45044478567
1844,136182.89213556485
1845,145169.41886368382
1846,152855.06275980768
1847,159449.07014815792
1848,78391.97790838486
1849,118700.19151558864
1850,126229.69202009458
1851,150597.931596913
1852,130571.89535381444
1853,142950.97154934125
1854,165185.836991147
1855,151766.1895759837
1856,217449.21902297836
1857,157918.90827449897
1858,140322.54135389524
1859,126484.19045946207
1860,150334.21618394775
1861,126529.00141675498
1862,255614.10480132035
1863,246248.6281707395
1864,246248.6281707395
1865,305152.9121433524
1866,317391.57806882414
1867,231610.9643121518
1868,286630.44785739563
1869,200966.08359608485
1870,215476.4447032873
1871,251995.84387606743
1872,183198.29580724798
1873,223544.90808200708
1874,138998.74054976183
1875,200401.74894631543
1876,192012.51160638806
1877,208664.9754206759
1878,216000.0402277527
1879,131339.9612412914
1880,133884.5509115169
1881,249201.45669870515
1882,245730.39142174576
1883,199608.7183107193
1884,209412.29681940295
1885,234284.79344730632
1886,281946.59354939905
1887,206735.35367283763
1888,261517.57919784467
1889,176785.81921821972
1890,133799.99165242782
1891,138763.28882680266
1892,115551.5819436513
1893,133350.52674216838
1894,132543.38070333246
1895,148598.18182772122
1896,122202.05025179112
1897,127892.86326911366
1898,115600.5935479678
1899,137744.01795307267
1900,127738.85556732366
1901,149389.94479221027
1902,139507.6963515451
1903,176665.3324627769
1904,136386.06723386288
1905,177283.2163858325
1906,156844.44226662646
1907,181522.27591447046
1908,118830.23751653095
1909,137509.11807671902
1910,127950.34909117335
1911,183668.77903334767
1912,247980.83327505953
1913,153648.3668711585
1914,84468.21418492681
1915,282819.8427105786
1916,92152.1517275232
1917,246316.05353343245
1918,135817.01974968635
1919,156768.17483877492
1920,175150.8743444082
1921,347466.9515116038
1922,294019.0029651974
1923,194849.69037309004
1924,223930.12224297016
1925,214577.70070672568
1926,355589.82690577087
1927,135829.9343498186
1928,164547.62717547792
1929,120820.70841119753
1930,135277.63708829504
1931,144514.39588391615
1932,140130.37275892915
1933,172696.35231877485
