Id,SalePrice
1461,123452.14380457313
1462,172270.1498725112
1463,178981.07362454935
1464,197906.3988298413
1465,201624.79845618003
1466,170937.75247144827
1467,180642.2419899137
1468,162150.15252531998
1469,187740.43875664554
1470,119784.60333717235
1471,183560.96424985045
1472,99371.30363500539
1473,95487.4189453881
1474,145895.6124340897
1475,114788.09241096863
1476,361909.0823891219
1477,257837.49654405125
1478,289605.49920119386
1479,283570.56693123997
1480,527182.3529242981
1481,328416.1659435983
1482,204869.45345193564
1483,175020.02348070676
1484,164784.69618675247
1485,182422.87900144668
1486,190873.31912216495
1487,336648.4114178738
1488,229474.8282382329
1489,195621.91605355355
1490,241893.8007323353
1491,195196.69911436544
1492,93619.56531008244
1493,159276.23345743035
1494,294402.00120829395
1495,285913.944640507
1496,232507.22031640582
1497,182252.38250072932
1498,193231.05967079726
1499,160806.56834457646
1500,155060.74627052154
1501,181526.72797710742
1502,153039.34442960858
1503,287428.201657949
1504,243257.39402635198
1505,228815.8372142226
1506,185828.5326318485
1507,262007.4433868303
1508,198631.88692874732
1509,156354.4796713737
1510,144248.40285543283
1511,173438.1349595591
1512,176339.8530582482
1513,139963.70614889325
1514,167780.44843677242
1515,196387.11874832987
1516,149036.34450283047
1517,162207.49783625317
1518,131070.00869301644
1519,214696.80213962853
1520,128288.92276784669
1521,133002.0266327584
1522,177699.86833142568
1523,113090.88542749155
1524,121890.84355880905
1525,122143.10398934805
1526,111396.57906241874
1527,109500.45946796486
1528,137458.72323497754
1529,157618.64196124446
1530,188363.96444315359
1531,111156.14916733532
1532,95247.854445614
1533,148928.06747207028
1534,131570.7889945636
1535,140317.55755353335
1536,105653.40444762206
1537,62469.55900519161
1538,139533.79767505958
1539,196957.06712743407
1540,81836.45290712452
1541,131481.48353706484
1542,151063.60432658775
1543,184311.54783963072
1544,90490.27680218998
1545,116307.70320213729
1546,140210.02965559822
1547,136630.16717163278
1548,139128.02020587362
1549,126017.34557281241
1550,133166.57580981406
1551,108478.3845208578
1552,135657.1864115579
1553,133912.962284408
1554,117099.31867558887
1555,163618.64250635653
1556,93134.18507653412
1557,109805.35841826777
1558,105696.0006510628
1559,54399.21677302337
1560,134237.2955991539
1561,119504.47558750627
1562,136136.44789911134
1563,121332.96105574329
1564,164184.40081570565
1565,142948.36192092727
1566,230175.2852498864
1567,81547.03151068
1568,246972.3745844804
1569,132555.19655153836
1570,133247.11961228758
1571,118000.6973814442
1572,141683.78271903528
1573,214935.20967037033
1574,117188.67310450014
1575,216531.2157132596
1576,236896.16737002696
1577,177959.28645505328
1578,139862.14252559916
1579,141678.68650327376
1580,192043.64956547492
1581,153773.00442167342
1582,126910.66540382011
1583,312333.06505464495
1584,224809.75805485112
1585,141719.4634258537
1586,79318.98234769594
1587,113373.84871644682
1588,147606.6461970872
1589,100136.4880628748
1590,133065.41496130498
1591,92986.47863236623
1592,115256.84405575061
1593,127119.08705187522
1594,125073.54883229759
1595,104377.72199974707
1596,228182.47524622304
1597,198222.64681873782
1598,217785.75428454927
1599,159981.9863540135
1600,153737.51631160008
1601,74672.75743378434
1602,122427.50570610329
1603,60921.818847692455
1604,263090.84210151137
1605,236590.052402761
1606,166086.40393834148
1607,184501.4155424034
1608,209965.6873760003
1609,184008.08433066495
1610,151973.15537541598
1611,130822.9453299652
1612,171818.95862566112
1613,165810.5833370963
1614,110656.4217342894
1615,86963.47135107129
1616,77776.78307869709
1617,91550.69524668592
1618,141947.7100831799
1619,141379.45356789522
1620,165200.72245572298
1621,135406.4297488519
1622,142785.1927422711
1623,253854.13108594881
1624,210639.48664583566
1625,120111.15112425227
1626,168500.39326037723
1627,195510.31466010478
1628,264136.5689702985
1629,173290.7756250724
1630,388875.8344930965
1631,234541.76810934232
1632,248100.85243003635
1633,170366.8020143747
1634,185131.42913349686
1635,174323.53902872643
1636,154561.0201754289
1637,210093.3595760227
1638,184101.35789984465
1639,182468.2582934907
1640,245174.98473382657
1641,177211.44155913932
1642,242314.89261459422
1643,230234.14245617716
1644,230558.8814461058
1645,233286.74086329414
1646,158682.0273529467
1647,154122.52003817708
1648,126946.56401173263
1649,140033.56333972214
1650,113665.03778215249
1651,120719.75085247928
1652,99441.5374971715
1653,102350.01644146003
1654,146873.5238297153
1655,132627.5462436582
1656,140498.6582844811
1657,151204.03441094703
1658,149411.25494125005
1659,126319.42455249994
1660,151614.4416551067
1661,473058.53827530064
1662,410188.1533160354
1663,380425.2264463955
1664,675627.8134121454
1665,300793.8098290348
1666,307033.4589451456
1667,379279.93685274856
1668,333652.247299281
1669,299066.92531646136
1670,343020.14585218765
1671,282152.66968131677
